name,image_id,confidence,xmin,ymin,xmax,ymax
echinus,000140.xml,0.98714346,2988,882,3252,1068
scallop,000140.xml,0.11810913,2261,1289,2406,1407
echinus,000548.xml,0.95665693,3177,344,3530,632
echinus,000548.xml,0.97354186,2252,1,2621,219
echinus,000548.xml,0.83487004,240,489,622,698
starfish,000548.xml,0.99180675,1145,1768,1525,2143
starfish,000548.xml,0.9910033,1706,688,2200,911
starfish,000548.xml,0.9974964,2161,580,2594,1044
starfish,000548.xml,0.29322544,2276,361,2451,461
starfish,000548.xml,0.1260542,1850,471,1995,542
starfish,000548.xml,0.059297662,1199,2111,1366,2152
starfish,000548.xml,0.07696848,1766,615,2688,1017
starfish,000548.xml,0.64531285,3299,1877,3836,2158
starfish,000548.xml,0.06941058,2283,364,2417,425
echinus,000123.xml,0.34935,6,495,200,856
echinus,000123.xml,0.7034829,2549,325,2747,500
echinus,000063.xml,0.63250506,1291,251,1348,308
echinus,000063.xml,0.80108273,1840,208,1912,272
echinus,000063.xml,0.97965235,1475,82,1559,154
echinus,000063.xml,0.51318765,1361,1,1462,75
echinus,000063.xml,0.35115093,1298,609,1368,682
echinus,000063.xml,0.72958565,1424,217,1485,275
echinus,000063.xml,0.114803046,1020,767,1124,878
echinus,000063.xml,0.15052287,1212,434,1403,586
echinus,000063.xml,0.11550395,1312,783,1392,875
scallop,000063.xml,0.12044771,1212,433,1400,586
scallop,000063.xml,0.92944837,571,1107,669,1214
scallop,000063.xml,0.15567711,1126,522,1192,594
scallop,000063.xml,0.06174909,1163,542,1265,650
scallop,000063.xml,0.16502307,1795,1021,1887,1106
scallop,000063.xml,0.6213672,1512,558,1571,616
scallop,000063.xml,0.36068988,549,651,636,746
scallop,000063.xml,0.12982547,1127,423,1226,502
scallop,000063.xml,0.08895863,1147,724,1233,811
scallop,000063.xml,0.1972918,1156,557,1261,724
scallop,000063.xml,0.28949484,1162,628,1263,716
scallop,000063.xml,0.051444326,1176,545,1254,613
starfish,000063.xml,0.97506386,2468,831,2557,977
starfish,000063.xml,0.88770384,2449,1327,2509,1400
starfish,000063.xml,0.95387363,2400,1162,2494,1251
starfish,000063.xml,0.98651856,2438,504,2549,620
starfish,000063.xml,0.09492596,2415,149,2558,253
scallop,000277.xml,0.998085,191,679,555,975
scallop,000277.xml,0.9957942,1115,414,1489,692
scallop,000277.xml,0.98957497,2959,14,3401,233
scallop,000277.xml,0.99205106,2929,675,3218,965
scallop,000277.xml,0.89520615,636,543,826,718
scallop,000277.xml,0.99634176,1878,1181,2357,1598
scallop,000277.xml,0.997962,1460,1148,1890,1522
scallop,000277.xml,0.21898027,0,1411,94,1704
scallop,000277.xml,0.87839437,3261,835,3669,1111
scallop,000277.xml,0.9959681,2416,305,2849,511
scallop,000277.xml,0.142233,0,264,168,387
scallop,000277.xml,0.99696666,1799,135,2112,351
scallop,000277.xml,0.17885329,48,391,277,537
scallop,000277.xml,0.09851098,10,1250,161,1374
scallop,000277.xml,0.20003302,3150,812,3685,1239
scallop,000277.xml,0.112741426,3034,1053,3588,1341
scallop,000277.xml,0.11173921,2,757,173,905
echinus,000734.xml,0.9446704,961,651,1132,780
echinus,000734.xml,0.9205431,1415,1120,1549,1261
echinus,000734.xml,0.96259433,440,1138,641,1288
echinus,000734.xml,0.73507375,1360,1370,1520,1521
echinus,000734.xml,0.98264635,1985,1640,2219,1881
echinus,000734.xml,0.869041,3193,1451,3392,1657
echinus,000734.xml,0.7238872,1655,213,1754,328
echinus,000734.xml,0.086834826,1841,1974,1989,2122
echinus,000734.xml,0.08941745,2331,212,2436,313
echinus,000734.xml,0.10314533,2102,863,2269,1018
echinus,000650.xml,0.989151,546,170,883,452
echinus,000650.xml,0.983724,187,1815,566,2124
echinus,000650.xml,0.97697556,0,6,208,292
echinus,000650.xml,0.9534262,0,541,200,892
echinus,000650.xml,0.98107713,2864,1168,3070,1352
echinus,000650.xml,0.98474365,3175,1424,3361,1613
echinus,000650.xml,0.9822787,2156,1549,2353,1755
echinus,000650.xml,0.9205654,3158,924,3362,1091
echinus,000650.xml,0.10046611,3336,2,3544,117
echinus,000650.xml,0.73624825,3599,74,3826,315
echinus,000650.xml,0.102506846,3339,738,3521,950
scallop,000650.xml,0.053043995,2396,1739,2465,1833
starfish,000670.xml,0.95333815,2291,1914,2517,2151
scallop,000318.xml,0.7109194,2352,1722,2504,1865
scallop,000318.xml,0.8440679,2789,892,2920,996
scallop,000318.xml,0.1770587,3257,1513,3422,1654
scallop,000318.xml,0.066589065,3014,2000,3165,2136
scallop,000318.xml,0.053547017,2965,1121,3139,1229
scallop,000318.xml,0.93080133,1761,2040,1897,2153
scallop,000318.xml,0.2847031,3491,1496,3686,1651
scallop,000318.xml,0.26609206,2568,1012,2743,1134
scallop,000318.xml,0.60757416,2076,1861,2369,2116
scallop,000318.xml,0.25378746,2711,1353,2855,1489
scallop,000318.xml,0.074361734,1110,1279,1232,1389
scallop,000318.xml,0.2098869,3105,1209,3274,1323
scallop,000318.xml,0.41966814,1342,1466,1471,1599
scallop,000318.xml,0.16066027,1815,1458,2032,1678
scallop,000318.xml,0.3983905,2532,1371,2684,1506
scallop,000318.xml,0.1411973,2661,1126,2766,1201
scallop,000318.xml,0.17522836,2375,1344,2471,1434
scallop,000318.xml,0.07645096,2044,1009,2157,1122
holothurian,000079.xml,0.7917551,1177,1018,1305,1107
echinus,000079.xml,0.6130494,808,1039,858,1081
echinus,000079.xml,0.18962604,521,1094,640,1187
echinus,000079.xml,0.49535325,794,1076,865,1164
echinus,000079.xml,0.07995501,967,899,1012,949
scallop,000079.xml,0.49871182,218,1052,265,1089
scallop,000079.xml,0.09044773,1891,1017,2047,1168
starfish,000079.xml,0.6607502,150,1092,215,1141
starfish,000079.xml,0.9428492,1769,1226,1900,1342
starfish,000079.xml,0.09787064,1557,610,1659,740
starfish,000079.xml,0.4393538,643,1419,788,1515
echinus,000044.xml,0.1238309,603,403,672,475
echinus,000044.xml,0.23815809,2477,831,2558,959
echinus,000044.xml,0.078569904,2489,885,2558,951
scallop,000044.xml,0.91963893,621,1123,724,1189
scallop,000044.xml,0.5012179,36,1288,131,1353
scallop,000044.xml,0.5037858,1802,1271,2039,1438
scallop,000044.xml,0.7491906,913,1214,1022,1281
scallop,000044.xml,0.8344767,827,1110,927,1171
scallop,000044.xml,0.46326998,2420,929,2533,1005
scallop,000044.xml,0.7845358,490,1202,614,1276
scallop,000044.xml,0.38627192,807,1034,919,1100
scallop,000044.xml,0.55790627,674,972,777,1034
scallop,000044.xml,0.51913893,123,759,223,823
scallop,000044.xml,0.32149673,1130,1096,1225,1171
scallop,000044.xml,0.48163363,1834,710,1938,770
scallop,000044.xml,0.06009456,778,641,870,721
scallop,000044.xml,0.062354546,1325,1040,1411,1119
scallop,000044.xml,0.24944225,1342,933,1456,1000
scallop,000044.xml,0.07271561,1353,983,1475,1042
scallop,000044.xml,0.4028107,1434,901,1622,1003
scallop,000044.xml,0.51260394,128,1167,215,1235
scallop,000044.xml,0.5873437,1215,1025,1314,1091
scallop,000044.xml,0.16506769,1059,1159,1178,1225
scallop,000044.xml,0.072690755,2473,1104,2558,1200
scallop,000044.xml,0.14081669,541,299,619,348
scallop,000044.xml,0.067160495,0,932,130,997
scallop,000044.xml,0.089941315,1331,960,1458,1009
scallop,000044.xml,0.06951914,216,750,306,792
scallop,000044.xml,0.053115852,1342,940,1476,1057
scallop,000044.xml,0.22555989,1372,997,1468,1034
scallop,000044.xml,0.38646874,1977,691,2072,754
scallop,000044.xml,0.086915545,813,1015,924,1190
starfish,000044.xml,0.98069066,1069,988,1193,1068
starfish,000044.xml,0.8241312,448,1133,591,1205
starfish,000044.xml,0.9160319,236,984,362,1070
starfish,000044.xml,0.8805241,537,761,646,816
starfish,000044.xml,0.24076562,2482,980,2558,1056
starfish,000044.xml,0.35954404,5,1197,75,1274
starfish,000044.xml,0.1732696,1437,901,1622,1005
starfish,000044.xml,0.06554182,2207,750,2311,814
starfish,000044.xml,0.47573882,1947,788,2069,882
starfish,000044.xml,0.11465876,2042,831,2144,936
starfish,000044.xml,0.06585287,73,1093,163,1138
starfish,000044.xml,0.6449129,576,1006,684,1076
starfish,000044.xml,0.07614345,203,1082,311,1138
starfish,000044.xml,0.19679028,181,1341,247,1388
holothurian,000100.xml,0.3109752,1185,1009,1499,1122
holothurian,000100.xml,0.65973496,2204,1859,2458,2056
holothurian,000100.xml,0.118979506,1234,973,1652,1237
holothurian,000100.xml,0.1685108,0,717,482,1421
holothurian,000100.xml,0.20948446,1444,977,1636,1255
holothurian,000100.xml,0.27325904,2020,1291,2282,1453
scallop,000100.xml,0.78485715,105,455,558,697
starfish,000100.xml,0.98483366,682,967,992,1240
starfish,000100.xml,0.5974936,0,733,462,1417
starfish,000100.xml,0.06599938,1993,1145,2225,1314
starfish,000100.xml,0.0581052,1,830,289,1369
holothurian,000559.xml,0.32765442,667,169,720,246
holothurian,000559.xml,0.70513594,231,154,267,201
holothurian,000559.xml,0.13339897,620,147,664,198
holothurian,000559.xml,0.15134867,621,149,669,177
echinus,000559.xml,0.95435286,579,103,614,141
echinus,000559.xml,0.95095253,347,170,382,209
echinus,000559.xml,0.93695086,114,125,154,158
echinus,000559.xml,0.9608353,428,345,479,402
echinus,000559.xml,0.9379879,671,98,712,133
echinus,000559.xml,0.9112399,548,60,576,85
echinus,000559.xml,0.8897019,135,83,171,113
echinus,000559.xml,0.94966185,502,266,550,313
echinus,000559.xml,0.9314829,386,343,431,391
echinus,000559.xml,0.7375356,643,59,677,97
echinus,000559.xml,0.19286701,659,46,688,75
echinus,000559.xml,0.44163677,556,45,583,65
echinus,000559.xml,0.8450542,66,94,107,127
echinus,000559.xml,0.934075,607,221,652,261
echinus,000559.xml,0.22160277,681,52,711,82
echinus,000559.xml,0.9394838,233,232,274,272
echinus,000559.xml,0.09045887,650,45,690,91
echinus,000559.xml,0.9370319,300,208,340,247
echinus,000559.xml,0.22972856,381,340,490,399
echinus,000559.xml,0.07052111,549,47,582,88
starfish,000559.xml,0.8678838,9,371,98,404
starfish,000559.xml,0.98675865,492,190,535,228
starfish,000559.xml,0.16396184,215,212,246,234
starfish,000559.xml,0.9689171,177,285,239,335
echinus,000493.xml,0.96893847,784,968,940,1117
echinus,000493.xml,0.94971,1665,48,1813,207
echinus,000493.xml,0.9390023,2919,1674,3243,1884
echinus,000493.xml,0.6699727,3378,730,3649,939
starfish,000493.xml,0.9752493,1885,1702,2046,1930
starfish,000493.xml,0.1654707,3034,4,3451,248
holothurian,000254.xml,0.9653216,1,1636,511,2046
holothurian,000254.xml,0.8164946,529,950,803,1043
echinus,000664.xml,0.9787198,2156,313,2325,462
echinus,000664.xml,0.973624,1809,55,2001,204
echinus,000664.xml,0.95520395,830,0,1107,149
echinus,000664.xml,0.9677463,0,217,219,479
echinus,000664.xml,0.780517,1381,37,1562,144
echinus,000664.xml,0.8339602,3069,934,3294,1192
starfish,000664.xml,0.98550826,2805,767,3095,1123
starfish,000664.xml,0.9898371,1376,104,1687,302
starfish,000664.xml,0.08322179,3074,901,3326,1186
starfish,000664.xml,0.1873954,3196,882,3324,1095
holothurian,000057.xml,0.27042714,633,970,893,1135
holothurian,000057.xml,0.3238954,2200,640,2357,855
holothurian,000057.xml,0.23381434,2179,656,2398,768
holothurian,000057.xml,0.1580071,2004,784,2114,950
holothurian,000057.xml,0.42027217,1522,1368,1646,1438
echinus,000057.xml,0.44971296,1975,371,2163,532
echinus,000057.xml,0.12753808,1880,353,1990,436
echinus,000057.xml,0.6011525,1458,882,1618,999
scallop,000057.xml,0.86580855,1284,1375,1364,1432
scallop,000057.xml,0.5513947,1358,1382,1450,1438
scallop,000057.xml,0.29370278,1378,736,1430,767
scallop,000057.xml,0.09195162,1467,330,1593,403
scallop,000057.xml,0.09592291,1264,1373,1468,1435
scallop,000057.xml,0.073604375,632,768,693,811
scallop,000057.xml,0.09283795,624,776,738,875
scallop,000057.xml,0.064659975,718,1327,830,1385
scallop,000057.xml,0.55134225,1064,703,1158,764
scallop,000057.xml,0.51357776,186,998,265,1077
scallop,000057.xml,0.069559984,1523,333,1591,391
starfish,000057.xml,0.5312881,2302,1000,2411,1075
echinus,000585.xml,0.98737144,610,1113,901,1400
echinus,000585.xml,0.9573024,3096,1156,3278,1307
echinus,000585.xml,0.88940626,2987,744,3154,880
echinus,000585.xml,0.96166855,2535,995,2683,1114
echinus,000585.xml,0.9919743,1028,1528,1452,1958
echinus,000585.xml,0.545522,3401,853,3536,986
echinus,000585.xml,0.94181967,2667,1304,2887,1515
starfish,000585.xml,0.9075477,3362,1327,3557,1503
starfish,000585.xml,0.453996,2334,648,2452,737
starfish,000585.xml,0.121599965,3526,1338,3672,1478
echinus,000490.xml,0.8928367,1983,1976,2121,2156
echinus,000490.xml,0.9671846,270,1279,492,1464
echinus,000490.xml,0.80572665,799,1175,946,1321
echinus,000490.xml,0.64154434,1572,1199,1706,1316
echinus,000490.xml,0.9537454,1777,575,1886,684
echinus,000490.xml,0.7889576,3028,1460,3169,1568
echinus,000490.xml,0.5880823,2122,1148,2270,1261
echinus,000490.xml,0.34442985,1962,623,2057,729
echinus,000490.xml,0.29601392,2790,1708,2907,1828
echinus,000490.xml,0.08542848,2350,1449,2466,1568
echinus,000490.xml,0.3486756,897,651,996,739
echinus,000490.xml,0.16103986,3011,2048,3190,2158
echinus,000490.xml,0.07615622,897,730,1021,827
echinus,000490.xml,0.9163469,1692,2037,1951,2158
echinus,000490.xml,0.47516254,3163,1998,3308,2099
scallop,000490.xml,0.061306067,3164,1998,3308,2098
starfish,000490.xml,0.9783066,1108,906,1247,1023
starfish,000490.xml,0.22217718,1250,537,1355,619
scallop,000337.xml,0.9875094,1950,641,2130,760
scallop,000337.xml,0.9842898,1520,543,1693,682
scallop,000337.xml,0.9635182,1236,736,1408,901
scallop,000337.xml,0.95972943,1065,737,1229,874
scallop,000337.xml,0.989974,3238,1052,3425,1225
scallop,000337.xml,0.98078984,1615,911,1776,1055
scallop,000337.xml,0.95100963,1502,711,1659,831
scallop,000337.xml,0.9768827,3067,303,3210,429
scallop,000337.xml,0.98098844,1991,820,2121,953
scallop,000337.xml,0.98617065,969,843,1163,998
scallop,000337.xml,0.9760265,495,983,671,1123
scallop,000337.xml,0.9753416,2337,241,2475,355
scallop,000337.xml,0.9820754,1280,895,1446,1033
scallop,000337.xml,0.96970236,2364,360,2533,474
scallop,000337.xml,0.9589126,2557,690,2723,817
scallop,000337.xml,0.98686695,2215,723,2363,835
scallop,000337.xml,0.9916367,1718,1782,1971,2068
scallop,000337.xml,0.8843166,361,599,531,734
scallop,000337.xml,0.9917936,194,1220,402,1392
scallop,000337.xml,0.99320555,2418,1784,2678,2054
scallop,000337.xml,0.9864681,2168,1335,2380,1517
scallop,000337.xml,0.99193364,1408,1602,1630,1830
scallop,000337.xml,0.94779205,2024,741,2170,835
scallop,000337.xml,0.8735892,1528,144,1668,253
scallop,000337.xml,0.5623682,2264,1122,2392,1254
scallop,000337.xml,0.87619907,2319,972,2500,1100
scallop,000337.xml,0.9235662,144,688,358,866
scallop,000337.xml,0.67825925,1386,808,1552,918
scallop,000337.xml,0.9896549,1908,1351,2128,1580
scallop,000337.xml,0.96027464,3013,1021,3222,1190
scallop,000337.xml,0.9297295,2023,176,2174,273
scallop,000337.xml,0.99442345,1904,1071,2140,1261
scallop,000337.xml,0.59003395,638,486,795,624
scallop,000337.xml,0.99249625,2304,1217,2524,1429
scallop,000337.xml,0.9937908,2943,1354,3191,1564
scallop,000337.xml,0.88494736,1358,1093,1557,1283
scallop,000337.xml,0.9074826,2890,760,3073,911
scallop,000337.xml,0.9805377,2957,1875,3194,2064
scallop,000337.xml,0.8926048,1282,537,1518,708
scallop,000337.xml,0.5334118,1257,407,1370,507
scallop,000337.xml,0.9535606,1621,707,1836,898
scallop,000337.xml,0.98198307,2301,1504,2564,1752
scallop,000337.xml,0.16902666,2570,182,2680,269
scallop,000337.xml,0.080514476,2889,639,3033,750
scallop,000337.xml,0.6851779,2127,2079,2217,2158
scallop,000337.xml,0.80325556,56,977,279,1142
scallop,000337.xml,0.5772296,600,1079,769,1239
scallop,000337.xml,0.3507308,1189,900,1282,982
scallop,000337.xml,0.972591,2139,948,2323,1118
scallop,000337.xml,0.5440134,0,1390,125,1593
scallop,000337.xml,0.064252526,1922,1689,2113,1852
scallop,000337.xml,0.28267807,2451,2035,2610,2131
scallop,000337.xml,0.19669558,2625,341,2784,468
scallop,000337.xml,0.83578235,701,666,877,801
scallop,000337.xml,0.05170044,2521,968,2673,1094
scallop,000337.xml,0.18336658,1587,1707,1779,1907
scallop,000337.xml,0.061855778,979,1069,1151,1257
scallop,000337.xml,0.059455596,1621,390,1719,493
scallop,000337.xml,0.17928496,3184,408,3312,503
scallop,000337.xml,0.06958324,2015,684,2162,861
scallop,000337.xml,0.39477608,1830,1014,1958,1134
scallop,000337.xml,0.42116508,3201,781,3352,909
scallop,000337.xml,0.1240109,2000,722,2142,971
scallop,000337.xml,0.43330902,748,977,988,1133
scallop,000337.xml,0.07062838,17,1,253,219
scallop,000337.xml,0.25538445,1966,619,2148,843
scallop,000337.xml,0.41092703,3164,1218,3330,1378
scallop,000337.xml,0.07964951,1789,364,1903,436
scallop,000337.xml,0.63189214,1906,2080,2130,2158
scallop,000337.xml,0.053585887,2012,813,2121,869
scallop,000337.xml,0.46202397,3125,2061,3336,2158
scallop,000337.xml,0.08227229,1899,2117,2151,2157
starfish,000337.xml,0.9922869,3483,644,3814,920
scallop,000370.xml,0.9042838,3173,864,3317,949
scallop,000370.xml,0.9293317,1180,919,1308,1020
scallop,000370.xml,0.6573568,3376,2044,3555,2158
scallop,000370.xml,0.19122581,3447,926,3609,1045
scallop,000370.xml,0.9084393,3129,1935,3365,2156
scallop,000370.xml,0.22976369,3253,1818,3464,1982
holothurian,000103.xml,0.1596132,924,1667,1292,1858
holothurian,000103.xml,0.12200069,1023,1478,1234,1582
scallop,000103.xml,0.9298241,1780,1768,2141,2109
scallop,000103.xml,0.16357787,75,0,543,242
starfish,000103.xml,0.9861363,1772,1394,2145,1637
starfish,000103.xml,0.24271384,180,746,794,1001
echinus,000073.xml,0.94625485,1978,1237,2043,1315
echinus,000073.xml,0.9333656,1549,1054,1634,1132
echinus,000073.xml,0.9479751,1290,1372,1392,1475
echinus,000073.xml,0.737435,1958,1319,2032,1383
echinus,000073.xml,0.87384695,1992,781,2047,854
echinus,000073.xml,0.7628592,510,1214,567,1288
echinus,000073.xml,0.67803884,1573,607,1626,658
echinus,000073.xml,0.6559936,150,1340,247,1442
echinus,000073.xml,0.53314584,1902,1226,1968,1296
echinus,000073.xml,0.5678353,1886,726,1947,787
echinus,000073.xml,0.318352,1940,1140,2020,1200
echinus,000073.xml,0.26761967,1550,1260,1619,1329
echinus,000073.xml,0.5334075,1843,1106,1908,1165
echinus,000073.xml,0.6644328,1637,612,1693,665
echinus,000073.xml,0.30623293,1475,1039,1536,1105
echinus,000073.xml,0.07138372,1519,605,1562,652
echinus,000073.xml,0.5998915,1633,1009,1686,1059
echinus,000073.xml,0.107948095,1320,665,1375,714
echinus,000073.xml,0.16706051,1971,566,2032,617
echinus,000073.xml,0.07467408,0,1200,66,1399
echinus,000073.xml,0.09778385,839,1352,947,1435
scallop,000073.xml,0.91178244,1809,1292,1893,1364
scallop,000073.xml,0.9198152,1857,1162,1909,1245
scallop,000073.xml,0.6946675,1959,921,2028,1010
scallop,000073.xml,0.6161161,1508,863,1568,921
scallop,000073.xml,0.053538803,1706,666,1757,700
scallop,000073.xml,0.70860285,1514,786,1563,841
scallop,000073.xml,0.1660109,1797,690,1856,749
scallop,000073.xml,0.3869856,2013,600,2047,650
scallop,000073.xml,0.8959125,1208,971,1273,1035
scallop,000073.xml,0.37359184,1202,1056,1263,1108
scallop,000073.xml,0.355327,1806,1236,1847,1293
scallop,000073.xml,0.11824501,1124,1118,1197,1179
scallop,000073.xml,0.06691142,1801,1230,1876,1292
starfish,000073.xml,0.8894955,1939,1377,2039,1479
starfish,000073.xml,0.31766003,1181,1334,1275,1402
echinus,000733.xml,0.94018185,2563,1281,2746,1435
echinus,000733.xml,0.9511854,2289,1824,2446,1996
echinus,000733.xml,0.96310824,2072,1362,2222,1524
echinus,000733.xml,0.9265604,2801,797,2965,921
echinus,000733.xml,0.893739,3611,980,3788,1137
echinus,000733.xml,0.91916656,3587,242,3813,401
echinus,000733.xml,0.83544624,2026,1013,2137,1109
echinus,000733.xml,0.38034794,1760,1316,1888,1441
echinus,000733.xml,0.65802467,3366,1241,3581,1436
echinus,000733.xml,0.07569022,3667,2015,3838,2158
starfish,000733.xml,0.30334538,2709,1296,3122,1568
holothurian,000006.xml,0.99174386,734,283,883,402
holothurian,000006.xml,0.21644887,820,0,950,74
holothurian,000006.xml,0.10996107,1163,692,1265,803
echinus,000006.xml,0.9898984,1453,860,1725,1079
echinus,000006.xml,0.96213865,972,658,1088,782
starfish,000006.xml,0.57144517,386,239,463,309
starfish,000006.xml,0.063399136,1758,1,1919,110
holothurian,000492.xml,0.11713213,2674,1412,2973,1544
echinus,000492.xml,0.91402966,0,1111,210,1287
echinus,000492.xml,0.9662226,2727,1031,2922,1188
echinus,000492.xml,0.9028537,2999,594,3125,697
echinus,000492.xml,0.7120047,2823,1287,2957,1413
echinus,000492.xml,0.9306978,2534,548,2654,654
echinus,000492.xml,0.8167207,346,568,463,666
